completionCode,trialNum,itemNum,condition,Value,sentence,conj1,conj2,ratingRT,is_sa,rating,suffix
CO438997,69,31,X-and-Y-lik,oldukça iyi,Tülay sonbahar koleksiyonu için gömlek ve pantolonluk bir kumaş sipariş etti.,gömlek,pantolon,5412,1,6,-lIk
CO438997,72,8,X-siz-and-Y-siz,iyi sayılır,Selin tamir için kapısız ve penceresiz bir atölye tasarlamış.,kapı,pencere,5992,0,4,-sIz
CO438997,75,30,X-lik-and-Y-lik,iyi sayılır,Asuman dergi yazısı için düğünlük ve cenazelik bir tema belirledi.,cenaze,düğün,7455,0,4,-lIk
CO438997,78,6,X-lik-and-Y-lik,kötü sayılır,Ali diyetteyken muzluk ve havuçluk bir saklama kabı almıştı.,muz,havuç,5377,0,3,-lIk
CO438997,81,3,X-and-Y-li,oldukça iyi,Leyla eski çarşıda atkı ve şapkalı bir ünlüyle karşılaşmış.,atkı,şapka,7840,1,6,-lI
CO438997,84,14,X-lik-and-Y-lik,kötü sayılır,Elif takım oyununda farelik ve aslanlık bir sembol seçti.,fare,aslan,4352,0,3,-lIk
CO438997,87,28,X-ci-and-Y-ci,kötü sayılır,Yasemin mezuniyetinden önce doktorcu ve avukatçı bir derneğe katıldı.,avukat,doktor,4385,0,3,-cI
CO438997,90,23,X-and-Y-lik,iyi sayılır,Jale geçen hafta çatal ve bıçaklık bir dolap aldı.,çatal,bıçak,4398,1,4,-lIk
CO438997,93,7,X-and-Y-lik,kötü sayılır,Dilek çeyiz alşverişi için battaniye ve halılık bir indirim bulmuş.,battaniye,halı,4396,1,3,-lIk
CO438997,96,21,X-and-Y-ci,iyi sayılır,Mertcan dün akşam abi ve ablacı bir komşu çocuğuna baktı.,abi,abla,4641,1,4,-cI
CO112510,3,6,X-and-Y-ci,kötü,Ali diyetteyken muz ve havuççu bir tezgahtara uğrardı.,muz,havuç,4812,1,2,-cI
CO112510,6,17,X-siz-and-Y-siz,kötü sayılır,Eylül kamp yaparken tepesiz ve nehirsiz bir manzara gördü.,tepe,nehir,3971,0,3,-sIz
CO112510,9,20,X-and-Y-li,kötü,Fehime düğünden önce büyükanne ve dedeli bir aile hayatını irdeledi.,büyükanne,dede,4730,1,2,-lI
CO112510,12,9,X-siz-and-Y-siz,iyi,Zeynep yıllar önce annesiz ve babasız bir çocukluk geçirdi.,anne,baba,5244,0,5,-sIz
CO112510,15,1,X-siz-and-Y-siz,oldukça iyi,Emel geçen haftasonu çorapsız ve ayakkabısız bir yoga eğitimi aldı.,çorap,ayakkabı,4825,0,6,-sIz
CO112510,18,21,X-ci-and-Y-ci,iyi sayılır,Mertcan dün akşam abici ve ablacı bir komşu çocuğuna baktı.,abi,abla,10000,0,4,-cI
CO112510,21,18,X-and-Y-siz,iyi sayılır,Nevzat genç bir stajyerken okul ve camisiz bir projeye destek verdi.,okul,cami,4485,1,4,-sIz
CO112510,24,26,X-and-Y-siz,kötü,Sinan gece yarısı hayalet ve canavarsız bir film izledi.,hayalet,canavar,6311,1,2,-sIz
CO112510,27,11,X-li-and-Y-li,iyi sayılır,Ahmet yabancı bir üniversitede bilimli ve teknolojili bir eğitim sistemi savundu.,bilim,teknoloji,5523,0,4,-lI
CO112510,30,30,X-and-Y-ci,kötü sayılır,Asuman dergi yazısı için düğün ve cenazeci bir fotoğrafçıyla anlaştı.,cenaze,düğün,5594,1,3,-cI
CO112510,33,13,X-ci-and-Y-ci,kötü sayılır,Emin geçen tatilde şehirci ve köycü bir yazarın kitabını okudu.,şehir,köy,4354,0,3,-cI
CO112510,36,23,X-lik-and-Y-lik,kötü sayılır,Jale geçen hafta çatallık ve bıçaklık bir dolap aldı.,çatal,bıçak,2961,0,3,-lIk
CO112510,39,14,X-and-Y-ci,oldukça kötü,Elif gençlik yıllarında fare ve aslancı bir hikaye yazdı.,fare,aslan,3282,1,1,-cI
CO112510,42,10,X-and-Y-siz,kötü sayılır,Ali uzun zamandır kedi ve köpeksiz bir apartmanda yaşıyor.,kedi,köpek,3256,1,3,-sIz
CO112510,45,24,X-and-Y-lik,kötü,Neval ders çalışırken göz ve kulaklık bir kutu açtı.,göz,kulak,6366,1,2,-lIk
CO112510,48,15,X-lik-and-Y-lik,kötü sayılır,Deniz misafir beklerken sürahilik ve bardaklık bir raf yaptırdı.,sürahi,bardak,6204,0,3,-lIk
CO112510,51,22,X-and-Y-ci,oldukça kötü,Yankı geçen yaz at ve balıkçı bir işletme sahibiyle tanıştı.,at,balık,4993,1,1,-cI
CO112510,54,29,X-ci-and-Y-ci,kötü,Melis çocuk kitabı için ejderhacı ve perici bir illüstratörle çalıştı.,ejderha,peri,4153,0,2,-cI
CO112510,57,16,X-and-Y-lik,kötü sayılır,Okan üniversite yıllarında çiftlik ve fabrikalık bir proje sundu.,çiftlik,fabrika,6162,1,3,-lIk
CO112510,60,3,X-li-and-Y-li,kötü sayılır,Leyla eski çarşıda atkılı ve şapkalı bir ünlüyle karşılaşmış.,atkı,şapka,7599,0,3,-lI
CO112510,63,28,X-and-Y-li,kötü sayılır,Yasemin mezuniyetinden önce doktor ve avukatlı bir skeç yazdı.,avukat,doktor,4888,1,3,-lI
CO112510,66,8,X-and-Y-lik,iyi sayılır,Selin tamir için kapı ve pencerelik bir desen seçmiş.,kapı,pencere,5672,1,4,-lIk
CO112510,69,7,X-lik-and-Y-lik,kötü sayılır,Dilek çeyiz alşverişi için battaniyelik ve halılık bir indirim bulmuş.,battaniye,halı,3582,0,3,-lIk
CO112510,72,2,X-and-Y-siz,iyi sayılır,Ömer yeni evine masa ve sandalyesiz bir mobilya takımı aldı.,masa,sandalye,5299,1,4,-sIz
CO112510,75,27,X-li-and-Y-li,oldukça iyi,Baran araştırması için ormanlı ve çöllü bir harita inceledi.,orman,çöl,2942,0,6,-lI
CO112510,78,25,X-siz-and-Y-siz,oldukça iyi,İzel toplantı sırasında burunsuz ve boyunsuz bir mumya fotoğrafı gösterdi.,burun,boyun,4689,0,6,-sIz
CO112510,81,5,X-ci-and-Y-ci,iyi sayılır,Ece yılbaşı için tablocu ve vazocu bir dükkana uğradı.,tablo,vazo,2712,0,4,-cI
CO112510,84,12,X-and-Y-li,iyi sayılır,Merve yaz tatilinde ev ve bahçeli bir tatil köyünü ziyaret etti.,ev,bahçe,8459,1,4,-lI
CO112510,87,19,X-li-and-Y-li,iyi sayılır,Zühre son yolculukta geceli ve gündüzlü bir seyahat planı hazırladı.,gece,gündüz,3813,0,4,-lI
CO112510,90,31,X-lik-and-Y-lik,oldukça iyi,Tülay sonbahar koleksiyonu için gömleklik ve pantolonluk bir kumaş sipariş etti.,gömlek,pantolon,3868,0,6,-lIk
CO112510,93,32,X-and-Y-lik,iyi,Aydan restorasyon projesi için taban ve tavanlık bir malzeme seçti.,taban,tavan,6219,1,5,-lIk
CO112510,96,4,X-and-Y-li,iyi sayılır,Burak tatlı için limon ve portakallı bir tarif bulmuş.,limon,portakal,4059,1,4,-lI
CO221848,3,19,X-siz-and-Y-siz,iyi sayılır,Zühre son yolculukta gecesiz ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,15135,0,4,-sIz
CO221848,6,13,X-li-and-Y-li,oldukça iyi,Emin geçen tatilde şehirli ve köylü bir topluluk projesine katıldı.,şehir,köy,9909,0,6,-lI
CO221848,9,22,X-and-Y-li,oldukça iyi,Yankı geçen yaz at ve balıklı bir tablo aldı.,at,balık,11091,1,6,-lI
CO221848,12,32,X-and-Y-ci,oldukça iyi,Aydan restorasyon projesi için taban ve tavancı bir ustayla görüştü.,taban,tavan,7191,1,6,-cI
CO221848,15,20,X-and-Y-siz,oldukça iyi,Fehime düğünden önce büyükanne ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,7659,1,6,-sIz
CO221848,18,11,X-siz-and-Y-siz,oldukça iyi,Ahmet yabancı bir üniversitede bilimsiz ve teknolojisiz bir düşünceyi eleştirdi.,bilim,teknoloji,10354,0,6,-sIz
CO221848,21,24,X-and-Y-ci,oldukça iyi,Neval ders çalışırken göz ve kulakçı bir doktorla konuştu.,göz,kulak,9924,1,6,-cI
CO221848,24,31,X-ci-and-Y-ci,oldukça iyi,Tülay sonbahar koleksiyonu için gömlekçi ve pantoloncu bir tasarımcıyla tanıştı.,gömlek,pantolon,9199,0,6,-cI
CO221848,27,3,X-siz-and-Y-siz,oldukça iyi,Leyla eski çarşıda atkısız ve şapkasız bir çocuğa acımış.,atkı,şapka,7251,0,6,-sIz
CO221848,30,28,X-and-Y-siz,kötü sayılır,Yasemin mezuniyetinden önce doktor ve avukatsız bir mizansen canlandırdı.,avukat,doktor,14801,1,3,-sIz
CO221848,33,16,X-and-Y-ci,oldukça iyi,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,7071,1,6,-cI
CO221848,36,5,X-li-and-Y-li,oldukça iyi,Ece yılbaşı için tablolu ve vazolu bir masa aldı.,tablo,vazo,6081,0,6,-lI
CO221848,39,9,X-lik-and-Y-lik,kötü sayılır,Zeynep yıllar önce annelik ve babalık bir görev üstlendi.,anne,baba,8900,0,3,-lIk
CO221848,42,27,X-siz-and-Y-siz,oldukça iyi,Baran araştırması için ormansız ve çölsüz bir bölge seçti.,orman,çöl,6756,0,6,-sIz
CO221848,45,2,X-and-Y-lik,oldukça iyi,Ömer yeni evine masa ve sandalyelik bir renk seçti.,masa,sandalye,7352,1,6,-lIk
CO221848,48,15,X-ci-and-Y-ci,oldukça iyi,Deniz misafir beklerken sürahici ve bardakçı bir antikacıdan alışveriş yaptı.,sürahi,bardak,25640,0,6,-cI
CO221848,51,14,X-and-Y-li,oldukça iyi,Elif küçük bir çocukken fare ve aslanlı bir masal dinledi.,fare,aslan,7533,1,6,-lI
CO221848,54,10,X-and-Y-lik,oldukça iyi,Ali yeni firmada kedi ve köpeklik bir tasarım yaptı.,kedi,köpek,7899,1,6,-lIk
CO221848,57,4,X-and-Y-siz,oldukça iyi,Burak tatlı için limon ve portakalsız bir tarif bulmuş.,limon,portakal,9691,1,6,-sIz
CO221848,60,7,X-ci-and-Y-ci,oldukça iyi,Dilek çeyiz alşverişi için battaniyeci ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,6447,0,6,-cI
CO221848,63,17,X-lik-and-Y-lik,oldukça iyi,Eylül kamp yaparken tepelik ve nehirlik bir arazi satın aldı.,tepe,nehir,59480,0,6,-lIk
CO221848,66,21,X-li-and-Y-li,kötü,Mertcan dün akşam abili ve ablalı bir fotoğraf gösterdi.,abi,abla,7737,0,2,-lI
CO221848,69,18,X-and-Y-lik,oldukça iyi,Nevzat genç bir stajyerken okul ve camilik bir alanın korunmasını önerdi.,okul,cami,30278,1,6,-lIk
CO221848,72,8,X-and-Y-ci,oldukça iyi,Selin tamir için kapı ve pencereci bir marangozla anlaşmış.,kapı,pencere,9129,1,6,-cI
CO221848,75,26,X-and-Y-lik,oldukça iyi,Sinan gece yarısı hayalet ve canavarlık bir sahne tasarladı.,hayalet,canavar,10266,1,6,-lIk
CO221848,78,1,X-lik-and-Y-lik,oldukça iyi,Emel geçen haftasonu çoraplık ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,6682,0,6,-lIk
CO221848,81,6,X-and-Y-li,oldukça iyi,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,5471,1,6,-lI
CO221848,84,29,X-li-and-Y-li,oldukça iyi,Melis çocuk kitabı için ejderhalı ve perili bir sahne tasarladı.,ejderha,peri,13773,0,6,-lI
CO221848,87,12,X-and-Y-siz,iyi,Merve yeni hayatında ev ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,14022,1,5,-sIz
CO221848,90,30,X-and-Y-li,oldukça iyi,Asuman dergi yazısı için düğün ve cenazeli bir belgesel izledi.,cenaze,düğün,5965,1,6,-lI
CO221848,93,23,X-ci-and-Y-ci,oldukça iyi,Jale geçen hafta çatalcı ve bıçakçı bir esnaftan alışveriş yaptı.,çatal,bıçak,7532,0,6,-cI
CO221848,96,25,X-lik-and-Y-lik,oldukça iyi,İzel toplantı sırasında burunluk ve boyunluk bir atkı ördü.,burun,boyun,7702,0,6,-lIk
CO960722,2,26,X-lik-and-Y-lik,kötü,Sinan gece yarısı hayaletlik ve canavarlık bir sahne tasarladı.,hayalet,canavar,7621,0,2,-lIk
CO960722,5,23,X-and-Y-li,iyi,Jale geçen hafta çatal ve bıçaklı bir masa kurdu.,çatal,bıçak,5966,1,5,-lI
CO960722,8,13,X-and-Y-siz,kötü,Emin geçen tatilde şehir ve köysüz bir gezi yaptı.,şehir,köy,5191,1,2,-sIz
CO960722,11,12,X-siz-and-Y-siz,kötü,Merve yeni hayatında evsiz ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,5494,0,2,-sIz
CO960722,14,11,X-and-Y-lik,iyi sayılır,Ahmet yabancı bir üniversitede bilim ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,6062,1,4,-lIk
CO960722,17,4,X-siz-and-Y-siz,iyi sayılır,Burak tatlı için limonsuz ve portakalsız bir tarif bulmuş.,limon,portakal,6775,0,4,-sIz
CO960722,20,32,X-ci-and-Y-ci,iyi sayılır,Aydan restorasyon projesi için tabancı ve tavancı bir ustayla görüştü.,taban,tavan,5742,0,4,-cI
CO960722,23,16,X-ci-and-Y-ci,iyi sayılır,Okan üniversite yıllarında çiftlikçi ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,8791,0,4,-cI
CO960722,26,18,X-lik-and-Y-lik,iyi sayılır,Nevzat genç bir stajyerken okulluk ve camilik bir alanın korunmasını önerdi.,okul,cami,5230,0,4,-lIk
CO960722,29,3,X-and-Y-lik,iyi sayılır,Leyla eski çarşıda atkı ve şapkalık bir askı beğenmiş.,atkı,şapka,5726,1,4,-lIk
CO960722,32,17,X-and-Y-ci,iyi sayılır,Eylül kamp yaparken tepe ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,6773,1,4,-cI
CO960722,35,15,X-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahi ve bardaklı bir konsept hazırladı.,sürahi,bardak,4342,1,4,-lI
CO960722,38,28,X-siz-and-Y-siz,kötü,Yasemin mezuniyetinden önce doktorsuz ve avukatsız bir mizansen canlandırdı.,avukat,doktor,5902,0,2,-sIz
CO960722,41,1,X-and-Y-ci,kötü sayılır,Emel geçen haftasonu çorap ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,10325,1,3,-cI
CO960722,44,6,X-li-and-Y-li,iyi,Ali diyetteyken muzlu ve havuçlu bir kek yapardı.,muz,havuç,7190,0,5,-lI
CO960722,47,30,X-li-and-Y-li,iyi sayılır,Asuman dergi yazısı için düğünlü ve cenazeli bir belgesel izledi.,cenaze,düğün,9286,0,4,-lI
CO960722,50,5,X-and-Y-siz,iyi sayılır,Ece yılbaşı için tablo ve vazosuz bir masa seçti.,tablo,vazo,6182,1,4,-sIz
CO960722,53,21,X-and-Y-siz,iyi sayılır,Mertcan dün akşam abi ve ablasız bir hayat düşündü.,abi,abla,8102,1,4,-sIz
CO960722,56,9,X-and-Y-ci,iyi sayılır,Zeynep bu hafta anne ve babacı bir yeğeniyle ilgilendi.,anne,baba,6518,1,4,-cI
CO960722,59,25,X-and-Y-ci,iyi,İzel toplantı sırasında burun ve boyuncu bir doktordan bahsetti.,burun,boyun,5910,1,5,-cI
CO960722,62,24,X-ci-and-Y-ci,iyi sayılır,Neval ders çalışırken gözcü ve kulakçı bir doktorla konuştu.,göz,kulak,6110,0,4,-cI
CO960722,65,10,X-lik-and-Y-lik,iyi sayılır,Ali yeni firmada kedilik ve köpeklik bir tasarım yaptı.,kedi,köpek,4532,0,4,-lIk
CO960722,68,22,X-li-and-Y-li,iyi sayılır,Yankı geçen yaz atlı ve balıklı bir tablo aldı.,at,balık,6566,0,4,-lI
CO960722,71,7,X-and-Y-li,iyi sayılır,Dilek çeyiz alşverişi için battaniye ve halılı bir paket seçmiş.,battaniye,halı,4629,1,4,-lI
CO960722,74,29,X-and-Y-siz,iyi,Melis çocuk kitabı için ejderha ve perisiz bir bölüm yazdı.,ejderha,peri,4478,1,5,-sIz
CO960722,77,8,X-ci-and-Y-ci,iyi sayılır,Selin tamir için kapıcı ve pencereci bir marangozla anlaşmış.,kapı,pencere,5454,0,4,-cI
CO960722,80,31,X-and-Y-li,iyi sayılır,Tülay sonbahar koleksiyonu için gömlek ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,6262,1,4,-lI
CO960722,83,20,X-siz-and-Y-siz,iyi sayılır,Fehime düğünden önce büyükannesiz ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,4798,0,4,-sIz
CO960722,86,27,X-and-Y-lik,iyi sayılır,Baran araştırması için orman ve çöllük bir alan çizdi.,orman,çöl,4373,1,4,-lIk
CO960722,89,14,X-li-and-Y-li,iyi,Elif küçük bir çocukken fareli ve aslanlı bir masal dinledi.,fare,aslan,4711,0,5,-lI
CO960722,92,19,X-and-Y-lik,iyi,Zühre son yolculukta gece ve gündüzlük bir program belirledi.,gece,gündüz,4278,1,5,-lIk
CO960722,95,2,X-lik-and-Y-lik,iyi sayılır,Ömer yeni evine masalık ve sandalyelik bir renk seçti.,masa,sandalye,3790,0,4,-lIk
CO541040,2,1,X-ci-and-Y-ci,oldukça kötü,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,9016,0,1,-cI
CO541040,5,2,X-and-Y-ci,kötü,Ömer yeni evine masa ve sandalyeci bir usta getirdi.,masa,sandalye,9687,1,2,-cI
CO541040,8,4,X-and-Y-lik,kötü,Burak tatlı için limon ve portakallık bir tabak hazırlamış.,limon,portakal,5055,1,2,-lIk
CO541040,11,30,X-and-Y-siz,oldukça kötü,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,7779,1,1,-sIz
CO541040,14,13,X-siz-and-Y-siz,oldukça kötü,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,13880,0,1,-sIz
CO541040,17,3,X-lik-and-Y-lik,kötü sayılır,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,30143,0,3,-lIk
CO541040,20,12,X-and-Y-lik,iyi,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,11375,1,5,-lIk
CO541040,23,17,X-ci-and-Y-ci,kötü sayılır,Eylül kamp yaparken tepeci ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,3878,0,3,-cI
CO541040,26,9,X-ci-and-Y-ci,oldukça kötü,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,18280,0,1,-cI
CO541040,29,32,X-and-Y-li,kötü sayılır,Aydan restorasyon projesi için taban ve tavanlı bir plan çizdi.,taban,tavan,4485,1,3,-lI
CO541040,32,28,X-and-Y-lik,oldukça kötü,Yasemin mezuniyetinden önce doktor ve avukatlık bir kimlik seçti.,avukat,doktor,6033,1,1,-lIk
CO541040,35,20,X-and-Y-lik,iyi sayılır,Fehime düğünden önce büyükanne ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,4294,1,4,-lIk
CO541040,38,6,X-and-Y-siz,oldukça kötü,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,8065,1,1,-sIz
CO541040,41,18,X-and-Y-ci,oldukça kötü,Nevzat genç bir stajyerken okul ve camici bir mimarın eserlerini inceledi.,okul,cami,7001,1,1,-cI
CO541040,44,27,X-lik-and-Y-lik,kötü sayılır,Baran araştırması için ormanlık ve çöllük bir alan çizdi.,orman,çöl,15895,0,3,-lIk
CO541040,47,21,X-siz-and-Y-siz,iyi sayılır,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,12572,0,4,-sIz
CO541040,50,8,X-and-Y-li,kötü sayılır,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,21355,1,3,-lI
CO541040,53,31,X-li-and-Y-li,kötü sayılır,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,29148,0,3,-lI
CO541040,56,14,X-and-Y-siz,kötü,Elif gençlik yıllarında fare ve aslansız bir oyun sahneledi.,fare,aslan,7566,1,2,-sIz
CO541040,59,26,X-and-Y-ci,oldukça kötü,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,4389,1,1,-cI
CO541040,62,19,X-lik-and-Y-lik,kötü,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,4829,0,2,-lIk
CO541040,65,10,X-and-Y-ci,oldukça kötü,Ali her hafta kedi ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,4276,1,1,-cI
CO541040,68,23,X-li-and-Y-li,oldukça kötü,Jale geçen hafta çatallı ve bıçaklı bir masa kurdu.,çatal,bıçak,2659,0,1,-lI
CO541040,71,24,X-and-Y-li,oldukça kötü,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,5822,1,1,-lI
CO541040,74,15,X-li-and-Y-li,oldukça kötü,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,4269,0,1,-lI
CO541040,77,5,X-siz-and-Y-siz,kötü,Ece yılbaşı için tablosuz ve vazosuz bir masa seçti.,tablo,vazo,7595,0,2,-sIz
CO541040,80,29,X-siz-and-Y-siz,iyi sayılır,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,5012,0,4,-sIz
CO541040,83,25,X-ci-and-Y-ci,oldukça kötü,İzel toplantı sırasında buruncu ve boyuncu bir doktordan bahsetti.,burun,boyun,6231,0,1,-cI
CO541040,86,16,X-and-Y-li,oldukça kötü,Okan üniversite yıllarında çiftlik ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,5048,1,1,-lI
CO541040,89,7,X-li-and-Y-li,oldukça kötü,Dilek çeyiz alşverişi için battaniyeli ve halılı bir paket seçmiş.,battaniye,halı,6793,0,1,-lI
CO541040,92,22,X-and-Y-siz,oldukça kötü,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,15183,1,1,-sIz
CO541040,95,11,X-lik-and-Y-lik,oldukça kötü,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,3065,0,1,-lIk
CO866208,2,20,X-and-Y-lik,kötü,Fehime düğünden önce büyükanne ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,8822,1,2,-lIk
CO866208,5,21,X-siz-and-Y-siz,oldukça iyi,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,8044,0,6,-sIz
CO866208,8,7,X-li-and-Y-li,iyi,Dilek çeyiz alşverişi için battaniyeli ve halılı bir paket seçmiş.,battaniye,halı,5856,0,5,-lI
CO866208,11,13,X-siz-and-Y-siz,kötü,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,9043,0,2,-sIz
CO866208,14,12,X-and-Y-lik,oldukça iyi,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,8054,1,6,-lIk
CO866208,17,1,X-ci-and-Y-ci,kötü,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,11772,0,2,-cI
CO866208,20,30,X-and-Y-siz,kötü,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,8351,1,2,-sIz
CO866208,23,9,X-ci-and-Y-ci,oldukça kötü,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,6437,0,1,-cI
CO866208,26,22,X-and-Y-siz,oldukça kötü,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,5300,1,1,-sIz
CO866208,29,24,X-and-Y-li,kötü,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,8390,1,2,-lI
CO866208,32,27,X-lik-and-Y-lik,kötü sayılır,Baran araştırması için ormanlık ve çöllük bir alan çizdi.,orman,çöl,7972,0,3,-lIk
CO866208,35,28,X-and-Y-lik,oldukça kötü,Yasemin mezuniyetinden önce doktor ve avukatlık bir kimlik seçti.,avukat,doktor,6676,1,1,-lIk
CO866208,38,29,X-siz-and-Y-siz,iyi,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,9289,0,5,-sIz
CO866208,41,26,X-and-Y-ci,oldukça kötü,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,8742,1,1,-cI
CO866208,44,8,X-and-Y-li,kötü,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,12887,1,2,-lI
CO866208,47,15,X-li-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,8718,0,4,-lI
CO866208,50,5,X-siz-and-Y-siz,oldukça iyi,Ece yılbaşı için tablosuz ve vazosuz bir masa seçti.,tablo,vazo,7911,0,6,-sIz
CO866208,53,31,X-li-and-Y-li,oldukça iyi,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,7888,0,6,-lI
CO866208,56,11,X-lik-and-Y-lik,kötü,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,7443,0,2,-lIk
CO866208,59,6,X-and-Y-siz,kötü sayılır,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,5730,1,3,-sIz
CO866208,62,19,X-lik-and-Y-lik,kötü sayılır,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,15853,0,3,-lIk
CO866208,65,3,X-lik-and-Y-lik,kötü sayılır,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,8298,0,3,-lIk
